"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"41",657240,"Julian Merryweather","233","17.6","0.000","0.000","0.000","0.000","0.086","0.138","0.057","0","7","68.2","2.8","1363","80.7","81.20","9","21","20","0.5","6.50","104","150","122","149","288","310","291"
"41",622503,"Nabil Crismatt","114","36.0","0.214","0.286","0.286","0.500","0.288","0.238","0.223","3","14","89.9","7.9","1602","81.3","82.58","12","30","11","1.3","7.19","111","156","114","150","302","323","302"
"41",673258,"Michel Baez","99","41.4","0.250","0.000","0.500","0.250","0.270","0.232","0.190","2","8","92.0","11.3","1654","86.7","86.19","8","19","22","-0.5","5.93","113","153","123","149","313","334","315"
"41",489265,"Sergio Romo","364","11.3","0.333","0.111","0.500","0.444","0.400","0.327","0.259","3","9","86.9","16.8","2166","79.7","77.60","6","17","22","-2.1","6.43","109","155","121","147","300","331","295"
"41",543243,"Sonny Gray","968","4.2","0.182","0.091","0.182","0.273","0.269","0.428","0.383","2","11","85.2","7.5","2241","90.0","90.55","2","17","23","0.5","6.54","112","157","123","153","296","320","292"
"40",621368,"Taylor Hearn","352","11.4","0.400","0.200","0.500","0.600","0.417","0.403","0.371","2","5","98.1","17.3","1746","85.0","81.00","3","13","27","-4.0","6.31","107","152","115","144","303","320","292"
"40",592094,"Jason Adam","260","15.4","0.077","0.000","0.111","0.077","0.067","0.123","0.124","1","13","83.0","-3.9","1982","89.6","90.16","6","21","19","0.6","6.55","114","155","115","148","295","324","299"
"40",664141,"JT Brubaker","804","5.0","0.400","0.200","0.500","0.600","0.417","0.279","0.295","2","5","77.6","-8.8","1802","88.2","87.86","5","16","23","-0.3","6.04","114","157","119","152","292","315","302"
"40",605498,"Andrew Suarez","170","23.5","0.200","0.300","0.125","0.500","0.318","0.461","0.349","2","10","84.9","4.0","2037","85.7","69.95","5","24","16","-15.8","5.50","108","153","121","144","299","324","292"
"39",606965,"Chris Devenski","91","42.9","0.000","0.000","0.000","0.000","0.138","0.168","0.037","0","8","78.7","15.3","1701","82.3","81.78","10","19","19","-0.5","5.98","104","140","106","141","281","313","296"
"39",664139,"Ian Gibaut","241","16.2","0.167","0.000","0.200","0.167","0.223","0.397","0.293","1","6","84.2","12.0","1878","85.5","83.57","2","15","24","-1.9","6.41","109","146","108","147","297","325","297"
"39",641871,"Keynan Middleton","210","18.6","0.500","0.250","0.571","0.750","0.486","0.385","0.395","4","8","87.7","17.3","1906","88.2","88.64","5","16","23","0.4","6.55","115","147","112","149","302","325","303"
"39",672578,"Carlos Hernandez","255","15.3","0.200","0.000","0.250","0.200","0.174","0.209","0.217","2","10","79.8","3.8","1500","85.9","87.48","6","20","19","1.6","7.08","108","156","115","148","303","326","306"
