"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"92",570257,"Joely Rodriguez","234","39.3","0.176","0.059","0.300","0.235","0.228","0.225","0.171","3","17","90.9","5.1","2054","94.9","94.70","8","35","57","-0.2","6.36","109","150","115","148","295","320","288"
"92",642003,"Cody Reed","236","39.0","0.286","0.286","0.231","0.571","0.392","0.416","0.307","4","14","89.6","12.9","2105","94.3","94.87","4","33","59","0.6","6.61","113","155","118","148","300","318","286"
"91",608331,"Max Fried","899","10.1","0.273","0.227","0.263","0.500","0.364","0.325","0.243","6","22","85.0","-12.0","1959","92.5","92.67","8","46","42","0.2","6.36","108","148","113","150","304","329","300"
"91",446321,"Ross Detwiler","311","29.3","0.250","0.000","0.261","0.250","0.255","0.261","0.235","6","24","86.3","-4.4","2169","91.0","89.98","10","54","36","-1.0","5.58","112","148","115","148","288","320","301"
"90",572021,"James Pazos","131","68.7","0.389","0.444","0.333","0.833","0.531","0.467","0.368","7","18","91.0","15.5","1995","92.1","93.11","6","45","45","1.0","6.53","116","151","125","147","307","330","307"
"90",622786,"Jesus Tinoco","144","62.5","0.214","0.000","0.231","0.214","0.319","0.360","0.242","3","14","86.2","-0.3","2172","93.6","92.94","6","34","56","-0.7","5.80","115","152","122","149","297","322","298"
"89",643615,"T.J. Zeuch","185","48.1","0.182","0.227","0.150","0.409","0.293","0.409","0.367","4","22","96.1","3.1","2127","92.2","92.42","5","40","49","0.2","6.43","111","153","122","146","296","312","288"
"88",643230,"Steven Brault","746","11.8","0.211","0.000","0.250","0.211","0.274","0.311","0.230","4","19","83.2","-2.6","1983","91.2","91.38","6","30","56","0.2","6.90","105","151","115","148","303","320","295"
"88",680702,"Joey Gerber","233","37.8","0.211","0.211","0.200","0.421","0.285","0.297","0.257","4","19","92.8","10.4","2335","93.5","93.52","8","36","52","0.0","6.47","111","154","119","148","295","325","292"
"86",475479,"David Phelps","357","24.1","0.294","0.176","0.500","0.471","0.341","0.245","0.196","5","17","81.3","3.2","2244","94.0","92.63","5","29","54","-1.4","5.53","108","151","124","146","296","324","291"
"86",640470,"Adbert Alzolay","387","22.2","0.421","0.105","0.471","0.526","0.451","0.411","0.363","8","19","91.9","-2.6","2317","94.9","94.85","5","43","43","0.0","6.24","109","156","113","150","297","327","297"
"86",461829,"Gio Gonzalez","618","13.9","0.526","0.316","0.500","0.842","0.587","0.481","0.439","10","19","87.4","7.8","2185","89.3","89.46","5","27","59","0.2","6.34","108","149","115","148","297","320","302"
"85",605164,"Dylan Bundy","1018","8.3","0.346","0.077","0.409","0.423","0.342","0.389","0.363","9","26","82.6","6.0","2348","90.7","89.98","5","45","39","-0.7","5.87","106","151","116","144","314","323","293"
"85",592866,"Trevor Williams","1017","8.4","0.318","0.182","0.316","0.500","0.328","0.317","0.276","7","22","78.7","13.5","1959","89.7","90.88","9","48","37","1.2","6.92","105","147","120","144","302","326","298"
"84",434671,"Anibal Sanchez","971","8.7","0.538","0.462","0.545","1.000","0.646","0.607","0.529","7","13","90.1","16.8","2083","89.7","89.89","7","26","56","0.2","6.39","107","156","126","141","300","315","295"
"83",518876,"Merrill Kelly","473","17.5","0.167","0.033","0.217","0.200","0.174","0.259","0.239","5","30","89.4","9.2","2257","91.8","91.53","9","40","43","-0.3","6.42","106","152","118","148","305","330","303"
"82",656427,"Jack Flaherty","719","11.4","0.167","0.083","0.182","0.250","0.248","0.356","0.313","2","12","89.7","-3.1","2038","92.1","93.16","9","30","52","1.1","6.75","105","148","110","147","302","326","304"
"82",623437,"Justin Topa","119","68.9","0.333","0.238","0.429","0.571","0.374","0.304","0.273","7","21","86.4","-7.8","2125","97.5","97.29","10","48","34","-0.2","6.16","110","151","119","159","298","319","301"
"82",461325,"Tyler Clippard","416","19.7","0.300","0.100","0.375","0.400","0.361","0.310","0.234","3","10","83.3","18.1","2308","88.8","88.74","10","38","43","-0.1","6.21","107","154","112","149","299","332","295"
"82",621381,"Matt Strahm","308","26.6","0.080","0.120","0.059","0.200","0.112","0.226","0.193","2","25","82.0","3.8","2309","92.9","92.20","12","43","39","-0.7","6.00","116","151","143","146","298","331","313"
"81",545333,"Trevor Bauer","1165","7.0","0.292","0.125","0.353","0.417","0.342","0.279","0.181","7","24","89.0","26.1","2796","93.4","93.42","6","42","39","0.0","6.52","116","153","125","157","291","319","295"
"80",541640,"Erasmo Ramirez","195","41.0","0.190","0.048","0.235","0.238","0.226","0.250","0.215","4","21","90.7","3.0","2171","90.4","90.94","6","34","45","0.5","6.54","116","151","123","145","297","322","294"
"80",605397,"Joe Musgrove","673","11.9","0.250","0.167","0.286","0.417","0.291","0.294","0.276","6","24","88.3","-6.2","2294","92.0","91.71","5","46","34","-0.3","5.97","110","159","124","150","296","317","297"
"79",667465,"Aaron Fletcher","121","65.3","0.429","0.286","0.556","0.714","0.539","0.451","0.324","6","14","95.1","10.1","2221","93.2","92.66","3","24","55","-0.5","6.11","110","153","123","146","298","326","290"
"77",621290,"Dakota Bacus","225","34.2","0.286","0.071","0.308","0.357","0.325","0.360","0.336","4","14","91.5","2.3","2261","90.7","89.63","4","29","48","-1.1","5.51","107","152","121","142","304","320","294"
"77",596035,"Reggie McClain","98","78.6","0.316","0.158","0.294","0.474","0.363","0.326","0.276","6","19","86.7","12.8","2156","93.3","92.73","8","39","38","-0.6","5.99","105","149","116","144","300","323","291"
"76",621129,"Kyle Cody","370","20.5","0.316","0.053","0.375","0.368","0.347","0.280","0.218","6","19","90.7","14.3","2171","94.4","91.96","5","38","37","-2.4","6.31","109","155","112","149","299","319","293"
"75",607555,"Taylor Guilbeau","130","57.7","0.250","0.000","0.267","0.250","0.292","0.316","0.219","4","16","90.0","19.1","2136","91.4","91.02","2","31","44","-0.4","6.33","108","155","118","147","291","325","290"
"75",643532,"Sterling Sharp","111","67.6","0.294","0.235","0.286","0.529","0.406","0.477","0.370","5","17","88.0","-6.1","1937","88.3","89.33","1","29","46","1.0","6.98","102","149","112","145","301","319","288"
"75",621141,"Walker Lockett","230","32.6","0.450","0.250","0.444","0.700","0.516","0.388","0.340","9","20","91.2","6.1","2265","93.2","93.27","6","32","41","0.1","6.34","111","154","122","147","296","320","290"
"74",664092,"Sean Poppen","153","48.4","0.467","0.200","0.538","0.667","0.499","0.309","0.258","7","15","93.0","2.5","1949","93.7","94.16","7","35","38","0.5","6.38","102","151","108","148","305","335","300"
"73",519393,"Marcus Walden","285","25.6","0.455","0.818","0.429","1.273","0.683","0.478","0.327","5","11","100.3","11.6","2013","92.7","93.59","5","26","47","0.9","6.77","109","151","118","145","280","320","287"
"72",592811,"Andrew Triggs","165","43.6","0.273","0.545","0.167","0.818","0.501","0.532","0.367","3","11","97.6","18.6","2283","88.2","87.03","2","23","49","-1.2","6.47","113","152","114","150","282","323","294"
"71",641447,"Daniel Castano","474","15.0","0.333","0.111","0.353","0.444","0.379","0.276","0.216","6","18","87.6","6.8","2087","87.1","87.19","9","40","31","0.1","6.29","97","151","118","146","305","322","293"
"70",628317,"Kenta Maeda","986","7.1","0.182","0.273","0.111","0.455","0.292","0.298","0.226","2","11","88.8","2.4","2206","90.8","90.28","6","28","42","-0.5","6.03","107","154","112","150","300","330","294"
"70",643778,"Tyler Webb","346","20.2","0.273","0.091","0.300","0.364","0.304","0.256","0.224","3","11","76.2","16.9","2172","90.1","90.66","3","36","34","0.6","6.57","111","151","115","149","301","325","301"
"70",606160,"Rafael Montero","289","24.2","0.176","0.235","0.182","0.412","0.305","0.309","0.216","3","17","93.1","13.9","2214","94.7","94.54","7","33","37","-0.2","6.19","100","149","111","144","305","325","296"
"70",453281,"Wade LeBlanc","367","19.1","0.375","0.438","0.400","0.813","0.531","0.423","0.303","6","16","91.3","11.3","1865","86.9","86.60","3","22","47","-0.3","6.12","109","153","117","148","297","320","297"
"67",472610,"Luis Garcia","184","36.4","0.313","0.250","0.286","0.563","0.360","0.456","0.416","5","16","94.7","4.1","2166","96.6","95.29","6","33","34","-1.3","6.40","104","150","112","145","292","319","295"
"67",595001,"Josh A. Smith","426","15.7","0.294","0.235","0.286","0.529","0.358","0.379","0.295","5","17","91.6","9.8","2301","90.1","90.25","7","30","36","0.1","6.44","103","148","113","145","301","320","292"
"66",572070,"Garrett Richards","788","8.4","0.467","0.400","0.429","0.867","0.547","0.318","0.284","7","15","84.9","6.7","2573","95.2","94.88","5","33","33","-0.3","6.12","117","150","130","146","300","332","313"
"65",605177,"Andrew Chafin","184","35.3","0.286","0.143","0.364","0.429","0.324","0.314","0.312","4","14","76.3","22.6","2170","93.5","94.16","3","20","45","0.7","6.79","108","154","116","149","304","331","305"
"65",656557,"Tanner Houck","265","24.5","0.000","0.000","0.000","0.000","0.161","0.269","0.122","0","10","80.6","-1.7","2082","90.9","90.79","5","30","34","-0.1","6.38","105","146","115","147","294","326","294"
"64",593974,"Wandy Peralta","488","13.1","0.286","0.000","0.286","0.286","0.350","0.407","0.347","2","7","87.4","0.1","2245","94.6","80.46","2","28","35","-14.1","5.57","114","156","121","151","291","317","298"
"63",622492,"Keury Mella","158","39.9","0.357","0.214","0.333","0.571","0.407","0.415","0.358","5","14","89.4","6.6","2213","94.9","95.26","2","30","33","0.4","6.62","108","151","120","149","305","330","300"
"62",647336,"Mike Soroka","199","31.2","0.250","0.000","0.294","0.250","0.296","0.315","0.254","5","20","92.5","8.1","2038","91.4","89.98","4","28","34","-1.4","5.44","101","146","111","147","309","333","298"
"61",664192,"Joey Lucchesi","123","49.6","0.308","0.154","0.364","0.462","0.392","0.366","0.303","4","13","85.4","10.5","2168","89.9","90.52","8","30","30","0.6","6.59","108","145","128","144","299","331","313"
"61",593372,"Carlos Martinez","402","15.2","0.500","0.333","0.417","0.833","0.544","0.489","0.476","6","12","96.8","9.2","2033","91.6","90.67","1","22","39","-0.9","5.64","105","146","112","146","302","328","301"
"60",621078,"Brady Lail","300","20.0","0.222","0.333","0.125","0.556","0.409","0.435","0.300","2","9","90.1","5.9","2322","90.0","89.60","3","27","32","-0.4","6.07","110","158","126","149","292","322","297"
"60",453268,"Daniel Bard","404","14.9","0.250","0.000","0.273","0.250","0.314","0.363","0.279","3","12","90.1","-1.8","2567","97.0","95.25","6","29","30","-1.7","6.17","110","150","114","144","304","320","296"
"60",542881,"Tyler Anderson","954","6.3","0.273","0.091","0.273","0.364","0.365","0.376","0.272","3","11","83.0","16.4","2276","89.5","89.08","2","29","28","-0.4","6.06","106","157","115","151","290","319","302"
"60",641907,"Patrick Murphy","104","57.7","0.313","0.188","0.333","0.500","0.356","0.356","0.356","5","16","88.1","1.3","2111","96.8","96.54","7","34","26","-0.3","6.14","115","153","131","149","284","305","286"
"60",521655,"Wilmer Font","368","16.3","0.235","0.000","0.308","0.235","0.297","0.332","0.218","4","17","83.2","13.9","2186","94.3","94.87","9","36","24","0.6","6.68","108","152","122","146","297","313","291"
"59",642545,"Jaime Barria","511","11.5","0.222","0.111","0.250","0.333","0.232","0.416","0.341","2","9","94.6","20.8","2207","92.2","91.55","2","20","39","-0.6","5.93","106","148","114","148","310","322","302"
"58",596001,"Jakob Junis","394","14.7","0.538","0.154","0.583","0.692","0.522","0.396","0.414","7","13","102.0","5.7","2119","90.6","90.63","6","31","27","0.0","6.03","109","155","115","145","308","331","307"
"58",547888,"Masahiro Tanaka","769","7.5","0.214","0.214","0.154","0.429","0.263","0.282","0.280","3","14","86.1","10.3","2117","91.5","91.37","1","28","30","-0.1","6.11","112","154","125","149","297","324","286"
"54",607352,"Joe Biagini","118","45.8","0.571","0.500","0.583","1.071","0.675","0.487","0.447","8","14","96.5","9.8","2148","93.3","92.79","6","28","26","-0.5","6.07","121","146","117","147","285","321","297"
"53",643511,"Tyler Rogers","458","11.6","0.389","0.167","0.545","0.556","0.451","0.370","0.307","7","18","89.4","3.5","1975","82.8","82.04","8","31","22","-0.8","5.85","103","146","116","143","295","319","294"
"53",668941,"JoJo Romero","170","31.2","0.333","0.267","0.333","0.600","0.405","0.406","0.362","5","15","88.0","3.3","2133","94.7","93.28","8","31","21","-1.4","5.52","110","151","115","147","296","324","292"
"53",669060,"Bryse Wilson","313","16.9","0.176","0.000","0.273","0.176","0.154","0.135","0.139","3","17","82.2","-17.5","2057","93.2","93.68","7","33","20","0.5","6.56","101","152","114","150","315","334","298"
"52",552640,"Andrew Kittredge","115","45.2","0.111","0.000","0.111","0.111","0.097","0.219","0.214","1","9","90.6","8.9","2368","94.0","94.99","2","27","25","1.0","7.07","107","151","113","146","300","319","296"
"52",621111,"Walker Buehler","600","8.7","0.267","0.400","0.222","0.667","0.396","0.261","0.206","4","15","92.7","9.7","2451","97.2","97.05","4","26","25","-0.1","6.28","116","163","116","151","298","324","300"
"51",501593,"Luis Avilan","162","31.5","0.222","0.000","0.286","0.222","0.243","0.307","0.290","2","9","77.2","7.0","2134","90.8","90.29","3","15","36","-0.5","6.03","112","150","122","152","289","322","283"
"51",570666,"Luis Cessa","360","14.2","0.375","0.000","0.375","0.375","0.326","0.313","0.339","3","8","93.7","5.6","2193","93.5","92.78","6","27","24","-0.7","5.77","110","151","121","148","291","320","289"
"51",641341,"Tyler Bashlor","132","38.6","0.267","0.333","0.231","0.600","0.424","0.444","0.351","4","15","92.1","7.4","2458","95.1","95.42","5","29","20","0.3","6.40","108","157","128","152","299","324","300"
"51",501625,"Jose Alvarez","129","39.5","0.250","0.000","0.333","0.250","0.312","0.382","0.316","2","8","87.4","4.8","2344","91.4","91.58","6","28","23","0.2","6.50","110","153","121","149","292","323","301"
"50",641838,"Kevin McCarthy","100","50.0","0.500","0.000","0.545","0.500","0.474","0.405","0.383","6","12","84.2","-1.5","1882","90.0","91.17","1","18","31","1.2","6.77","110","152","122","145","300","328","303"
"50",471911,"Carlos Carrasco","1101","4.5","0.571","0.429","0.600","1.000","0.662","0.393","0.265","4","7","93.0","-4.7","2360","92.4","93.00","4","18","32","0.6","6.54","111","157","123","152","287","316","296"
"49",598286,"Nick Ramirez","186","26.3","0.444","0.000","0.444","0.444","0.442","0.528","0.465","4","9","86.0","-0.1","1965","89.4","88.25","3","19","30","-1.1","5.59","112","151","124","143","303","328","287"
"48",542960,"Brad Brach","250","19.2","0.000","0.000","0.000","0.000","0.276","0.322","0.074","0","9","85.0","31.5","2201","90.4","89.53","5","22","26","-0.9","5.81","115","149","117","144","294","315","293"
"47",502188,"Jeff Samardzija","298","15.8","0.300","0.100","0.300","0.400","0.391","0.366","0.275","3","10","91.9","19.6","2565","91.1","91.37","0","15","30","0.3","6.48","108","155","119","147","299","320","293"
"47",518693,"Sam Freeman","109","43.1","0.200","0.000","0.333","0.200","0.368","0.360","0.173","1","5","75.5","-13.3","2093","93.9","93.39","5","18","29","-0.5","5.89","110","152","122","143","292","317","299"
"46",640444,"Wil Crowe","194","23.7","0.286","0.143","0.400","0.429","0.388","0.398","0.332","2","7","88.6","23.4","2066","91.3","91.42","4","15","30","0.1","6.36","107","151","118","144","309","311","296"
"46",547179,"Michael Lorenzen","608","7.6","0.750","0.000","0.750","0.750","0.673","0.580","0.541","3","4","84.6","-5.8","2454","95.8","94.88","4","15","30","-0.9","5.81","105","149","120","145","294","319","289"
"45",656685,"Brett Martin","222","20.3","0.100","0.000","0.100","0.100","0.188","0.268","0.189","1","10","84.1","5.6","2213","94.2","94.19","2","22","23","0.0","6.33","106","153","112","146","302","320","293"
"45",643327,"Zack Godley","553","8.1","0.667","1.111","0.429","1.778","0.849","0.668","0.503","6","9","94.5","8.6","2104","89.4","87.99","3","16","28","-1.4","5.35","109","151","108","149","273","324","300"
"45",605525,"J.B. Wendelken","427","10.5","0.250","0.750","0.000","1.000","0.526","0.630","0.428","2","8","95.8","-0.6","2212","93.7","93.28","6","21","24","-0.4","6.03","111","150","124","150","298","325","301"
"45",489265,"Sergio Romo","364","12.4","0.231","0.000","0.300","0.231","0.201","0.224","0.232","3","13","84.3","5.3","2284","85.3","85.32","5","22","23","0.0","6.41","108","152","115","146","301","331","294"
"45",543272,"Brad Hand","363","12.4","0.375","0.250","0.375","0.625","0.413","0.480","0.426","3","8","88.4","11.8","2436","91.4","90.08","5","22","23","-1.3","5.46","101","150","115","147","299","319","287"
"45",450172,"Edinson Volquez","108","41.7","0.250","0.250","0.250","0.500","0.381","0.386","0.306","1","4","68.1","41.8","2315","94.3","94.86","4","15","30","0.6","6.68","106","149","108","147","305","323","285"
"43",621052,"Alex Reyes","369","11.7","0.200","0.000","0.250","0.200","0.260","0.300","0.219","2","10","79.1","2.5","2422","97.8","97.96","7","25","18","0.2","6.40","114","149","114","147","301","324","303"
"42",592612,"Josh Osich","304","13.8","0.333","0.333","0.333","0.667","0.463","0.477","0.350","3","9","97.3","12.0","2313","92.6","92.17","4","18","23","-0.4","5.96","110","150","113","148","288","319","286"
"42",665001,"Trevor Kelley","77","54.5","0.500","0.375","0.750","0.875","0.582","0.363","0.307","4","8","93.0","23.2","2211","90.2","90.45","3","17","25","0.2","6.76","110","151","121","149","297","329","290"
"42",592229,"Dylan Covey","215","19.5","0.556","0.333","0.571","0.889","0.602","0.481","0.421","5","9","93.0","4.3","1991","92.0","91.46","4","23","19","-0.5","5.95","108","150","120","145","283","321","290"
"41",592165,"Brandon Brennan","117","35.0","0.214","0.214","0.200","0.429","0.291","0.364","0.290","3","14","93.7","19.9","2171","92.8","91.66","3","19","22","-1.1","5.64","107","153","124","146","287","322","295"
"41",664977,"Blake Cederlind","67","61.2","0.375","0.125","0.429","0.500","0.405","0.426","0.397","3","8","93.4","2.7","2090","98.2","99.07","4","18","23","0.9","6.81","116","158","126","152","291","312","289"
"41",592346,"Chi Chi Gonzalez","347","11.8","0.364","0.182","0.400","0.545","0.446","0.409","0.347","4","11","90.7","10.4","2343","92.2","91.97","2","20","20","-0.2","5.90","104","146","112","142","302","329","302"
"41",657376,"Clarke Schmidt","126","32.5","0.429","0.286","0.500","0.714","0.499","0.474","0.397","3","7","83.5","5.5","2382","94.8","93.83","1","22","19","-1.0","5.81","112","151","112","149","294","319","287"
"40",543475,"Jordan Lyles","993","4.0","0.400","0.000","0.400","0.400","0.348","0.402","0.431","4","10","83.8","12.5","2095","91.8","92.63","3","17","23","0.8","6.87","109","159","106","150","293","316","295"
"40",642100,"Gabe Speier","122","32.8","0.333","0.067","0.417","0.400","0.313","0.259","0.277","5","15","91.4","3.4","2038","91.8","91.39","5","19","21","-0.4","5.89","112","159","121","147","305","329","304"
"40",643256,"Adam Cimber","177","22.6","0.429","0.286","0.385","0.714","0.488","0.391","0.322","6","14","90.6","-12.6","2200","85.8","85.67","2","21","19","-0.1","6.23","108","152","119","150","293","315","286"
"40",665152,"Dean Kremer","346","11.6","0.286","0.143","0.286","0.429","0.416","0.421","0.229","2","7","89.8","-1.6","2337","93.3","92.98","3","19","21","-0.3","6.24","105","152","114","148","305","321","292"
"40",608718,"Brent Suter","516","7.8","0.444","0.111","0.444","0.556","0.425","0.271","0.285","4","9","78.7","-6.6","2121","87.1","87.02","2","18","22","-0.1","7.44","109","153","121","154","297","319","297"
"40",444468,"Hector Rondon","390","10.3","0.375","0.250","0.429","0.625","0.363","0.286","0.259","3","8","92.4","13.7","1985","95.3","95.43","3","18","22","0.1","6.51","107","152","121","150","304","329","301"
"39",528748,"Humberto Castellanos","207","18.8","0.444","0.444","0.500","0.889","0.573","0.537","0.441","4","9","92.7","8.1","1918","89.3","89.22","2","16","22","-0.1","6.20","115","153","118","149","299","320","298"
"39",592662,"Robbie Ray","1064","3.7","0.111","0.000","0.167","0.111","0.279","0.371","0.242","1","9","84.4","15.8","2343","93.4","93.33","1","12","27","-0.1","6.42","100","150","116","143","290","315","289"
"39",502624,"Chase Anderson","652","6.0","0.333","0.333","0.333","0.667","0.437","0.319","0.300","3","9","86.6","13.7","2150","92.2","91.55","4","16","23","-0.6","5.78","105","151","114","147","293","308","288"
"39",623474,"Jimmy Herget","350","11.1","0.400","0.400","0.429","0.800","0.523","0.425","0.339","4","10","94.6","19.0","2334","91.2","88.95","4","17","22","-2.2","4.94","112","153","116","150","300","321","292"
"39",523260,"Joe Kelly","171","22.8","0.250","0.000","0.286","0.250","0.218","0.203","0.216","2","8","84.8","2.9","2187","96.8","96.60","1","14","25","-0.2","6.15","110","157","115","150","306","318","290"
"38",548384,"Brooks Raley","336","11.3","0.000","0.000","0.000","0.000","0.144","0.176","0.036","0","4","49.8","17.0","2444","90.1","89.39","2","11","26","-0.7","5.89","118","152","116","149","288","324","301"
"37",593576,"Hector Neris","399","9.3","0.400","0.200","0.400","0.600","0.414","0.372","0.406","4","10","90.1","8.6","2285","94.4","93.95","3","16","21","-0.5","6.20","104","149","117","144","296","325","291"
"36",605359,"Evan Marshall","384","9.4","0.222","0.000","0.286","0.222","0.193","0.203","0.218","2","9","94.2","-2.3","2225","92.8","91.79","4","15","21","-1.0","5.62","109","148","117","144","299","320","298"
"35",606996,"Kyle Hart","260","13.5","0.444","0.444","0.500","0.889","0.536","0.500","0.388","4","9","95.0","11.0","1970","89.9","90.29","1","13","22","0.4","6.37","108","149","116","144","276","319","287"
"34",642231,"Jimmy Yacabonis","52","65.4","0.333","0.000","0.400","0.333","0.390","0.432","0.378","2","6","84.4","29.8","2229","92.9","92.10","2","13","21","-0.8","5.97","105","151","117","146","283","320","299"
"34",658551,"Junior Fernandez","61","55.7","0.429","0.143","0.429","0.571","0.456","0.603","0.513","3","7","93.9","21.7","2126","94.0","94.56","0","13","21","0.6","6.57","110","145","113","147","299","317","295"
"34",600968,"Randy Rosario","85","40.0","0.556","0.444","0.571","1.000","0.646","0.510","0.433","5","9","91.9","-1.4","1974","91.7","91.01","1","13","21","-0.7","5.81","105","153","118","146","303","322","306"
"34",624586,"James Hoyt","244","13.9","0.000","0.000","0.000","0.000","0.103","0.284","0.229","0","5","76.6","8.3","2228","88.9","88.61","2","15","18","-0.3","6.19","102","150","116","149","303","315","286"
"33",621097,"Jacob Waguespack","397","8.3","0.400","0.000","0.400","0.400","0.405","0.473","0.409","4","10","81.6","6.8","1957","91.2","91.85","1","11","22","0.7","6.69","104","147","117","144","292","312","288"
"33",669432,"Trevor Rogers","568","5.8","0.400","0.000","0.500","0.400","0.348","0.351","0.386","2","5","96.7","3.5","2474","93.8","94.11","1","15","18","0.3","6.77","99","149","115","150","307","322","290"
"33",624133,"Ranger Suarez","94","35.1","0.500","0.000","0.500","0.500","0.523","0.374","0.227","3","6","71.6","1.5","1920","90.9","90.84","1","12","20","-0.1","6.27","107","147","111","147","295","322","298"
"33",468504,"Jhoulys Chacin","92","35.9","0.125","0.125","0.125","0.250","0.212","0.307","0.262","1","8","83.1","19.3","2101","91.1","90.69","0","13","20","-0.4","5.89","107","147","112","149","309","335","298"
"33",641851,"Kyle McGowin","199","16.6","0.143","0.000","0.167","0.143","0.195","0.221","0.162","1","7","83.8","14.5","2417","91.0","91.04","2","12","21","0.0","6.42","107","151","124","142","301","316","301"
"33",543208,"Sam Gaviglio","67","49.3","0.250","0.000","0.333","0.250","0.420","0.441","0.268","1","4","94.3","23.7","2054","88.0","88.45","1","8","25","0.4","6.73","105","149","120","144","301","323","295"
"32",542882,"Matt Andriese","500","6.4","0.750","0.750","1.000","1.500","0.809","0.649","0.484","3","4","82.5","-0.7","2120","90.7","90.12","0","11","20","-0.6","5.87","105","148","113","144","310","325","298"
"32",475054,"Chaz Roe","159","20.1","1.000","0.333","1.000","1.333","0.986","0.461","0.497","3","3","99.5","3.3","2434","91.3","91.60","1","11","21","0.3","6.41","99","148","112","145","298","315","281"
"32",641672,"Thomas Hatch","441","7.3","0.000","0.000","0.000","0.000","0.103","0.472","0.382","0","6","91.5","-2.6","2438","95.0","95.15","2","14","17","0.2","6.32","98","150","112","147","298","316","288"
"31",504379,"Juan Nicasio","46","67.4","0.667","0.833","0.750","1.500","0.828","0.591","0.466","4","6","88.5","12.0","1937","93.5","93.63","3","13","18","0.1","6.14","108","145","114","144","308","323","295"
"31",595465,"Dan Winkler","299","10.4","0.182","0.273","0.125","0.455","0.255","0.263","0.189","2","11","83.6","14.8","2372","92.2","92.67","6","20","11","0.5","6.53","112","156","110","150","303","330","302"
"31",592826,"Vince Velasquez","650","4.8","0.222","0.000","0.286","0.222","0.243","0.253","0.210","2","9","87.6","-13.9","2239","93.2","93.95","3","15","15","0.7","6.83","110","152","116","149","294","326","292"
"30",605388,"Adam Morgan","219","13.7","0.167","0.000","0.167","0.167","0.223","0.273","0.212","1","6","79.1","-5.2","2346","91.3","90.19","1","15","14","-1.1","5.74","108","152","116","148","297","325","296"
"30",593619,"Domingo Tapia","80","37.5","0.429","0.143","0.429","0.571","0.422","0.238","0.233","3","7","85.0","-5.4","2124","98.5","97.63","3","18","12","-0.9","5.91","117","152","123","146","283","321","300"
"30",571602,"Matt Davidson","46","65.2","0.429","0.429","0.333","0.857","0.546","0.704","0.485","3","7","97.1","25.4","1945","84.2","83.96","0","19","11","-0.2","6.00","122","155","141","164","293","324","299"
"29",503285,"Darren O'Day","261","11.1","0.000","0.000","0.000","0.000","0.115","0.422","0.364","0","5","80.9","-15.0","2171","85.6","86.28","2","9","19","0.7","6.86","111","152","113","150","312","330","293"
"29",502748,"Brad Peacock","59","49.2","0.000","0.000","0.000","0.000","0.235","0.340","0.113","0","4","91.6","29.7","2144","89.7","89.38","2","13","15","-0.3","6.08","109","150","117","149","293","322","295"
"28",628452,"Raisel Iglesias","361","7.8","0.154","0.000","0.400","0.154","0.174","0.209","0.185","2","13","87.0","3.6","2452","96.7","96.25","5","13","15","-0.4","6.09","107","151","123","145","296","316","280"
"28",607067,"Colin Rea","241","11.6","0.000","0.000","0.000","0.000","0.099","0.199","0.119","0","6","84.9","-9.4","2258","92.6","93.16","0","10","18","0.6","6.53","116","151","111","150","301","326","294"
"27",657141,"Jordan Yamamoto","270","10.0","0.571","0.571","0.429","1.143","0.612","0.651","0.561","4","7","96.1","15.9","2351","89.8","89.97","0","14","13","0.2","6.37","104","150","113","148","301","314","279"
"27",663765,"Jake Woodford","360","7.5","0.000","0.000","0.000","0.000","0.173","0.220","0.066","0","6","107.8","-5.0","2222","93.0","93.47","5","8","19","0.5","6.47","106","148","113","145","304","331","300"
"27",573009,"Joe Mantiply","57","47.4","0.250","0.000","0.250","0.250","0.454","0.488","0.277","1","4","98.7","-11.0","2373","91.1","90.81","1","10","17","-0.3","6.30","106","160","116","152","301","328","301"
"26",656382,"Tommy Doyle","76","34.2","1.000","0.500","1.000","1.500","0.926","0.581","0.586","2","2","96.7","13.0","1855","94.8","94.83","2","7","19","0.0","6.34","100","149","124","145","291","313","297"
"26",571510,"Matthew Boyd","1086","2.4","0.364","0.091","0.364","0.455","0.319","0.339","0.388","4","11","82.4","9.3","2255","90.5","90.38","1","17","9","-0.1","6.24","105","144","115","143","287","325","289"
"26",608678,"Dominic Leone","191","13.6","1.000","1.333","1.000","2.333","1.179","0.956","0.883","3","3","92.9","17.3","2281","94.9","95.50","1","7","19","0.6","6.52","104","152","118","150","294","317","282"
"25",657053,"Touki Toussaint","491","5.1","0.429","0.000","0.500","0.429","0.416","0.297","0.253","3","7","89.3","-8.2","2165","92.6","93.35","4","13","11","0.8","6.91","103","150","112","151","308","334","296"
"25",519455,"Jordan Zimmermann","108","23.1","0.500","0.125","0.667","0.625","0.478","0.279","0.304","4","8","84.7","-13.3","2188","89.4","89.15","2","14","11","-0.3","6.04","108","145","120","146","299","327","280"
